Parking Ticket Lookup - Ticket or Plate Number Known,,,,,,,,,,
Litter Basket Complaint - Overflowing,,,,,,,,,,
Medicaid - Existing Applicant or Enrollee,,,,,,,,,,
Public Advocate Information,,,,,,,,,,
Heat Complaint in NYCHA Building,,,,,,,,,,
Noise from Neighbor,,,,,,,,,,
Birth Certificate from 1910 to Present,,,,,,,,,,
Bulk Item Disposal Information,,,,,,,,,,
Contact Information - Directory Assistance,,,,,,,,,,
City Worker or Agency Complaint or Compliment,Comment for the Mayor,Division Information Provided,Snow Removal Employment,,,,,,,
Caller Hung Up,,,,,,,,,,
Bulk Item Disposal Information,,,,,,,,,,
Medical Records - Physician,,,,,,,,,,
"Find a Towed Vehicle - Accident, Filming, Street Event, or Construction",Parking Ticket Lookup - Ticket or Plate Number Known,,,,,,,,,
Animal - Injured or Sick - Stray Dog or Cat,,,,,,,,,,
Crimil Court Information,Crimil Court Information,,,,,,,,,
Tax Preparation in Person - Free,,,,,,,,,,
Food Stamp Assistance,,,,,,,,,,
Co-Op or Condo Complaint,,,,,,,,,,
IDNYC - Make an Appointment,,,,,,,,,,
Contact Information - Directory Assistance,,,,,,,,,,
Find a Towed Vehicle - Plate Number Known,Find a Towed Vehicle - Plate Number Known,Find a Towed Vehicle - Plate Number Unknown - Marshal or Sheriff,,,,,,,,
Residential Building-Wide Maintence Complaint,,,,,,,,,,
Dead Animal on Street or Sidewalk - Priority,,,,,,,,,,
Removal of Large Branch or Entire Tree - City Tree or Property,,,,,,,,,,
Homeless - Chronic or Encampment,,,,,,,,,,
Caller Hung Up,,,,,,,,,,
Parking Ticket Lookup - Ticket or Plate Number Known,Pay a Parking Ticket - Online,,,,,,,,,
Blocked Street - Construction,,,,,,,,,,
Building Construction Without Permit,Building Construction Without Permit,,,,,,,,,
Apartment Maintence Complaint,,,,,,,,,,
Parking Ticket Payment Problem or Pelty Adjustment,,,,,,,,,,
Pay Property Tax - In Person,,,,,,,,,,
Fight a Parking Ticket - Appeal Hearing Decision,Parking Ticket Lookup - Ticket or Plate Number Known,,,,,,,,,
Illegal Dumping - Past,Illegal Dumping - Past,,,,,,,,,
Arrested Person Location - Bronx,,,,,,,,,,
Bus or Subway - Information and Complaint,,,,,,,,,,
CFC and Freon Removal - Appointment,,,,,,,,,,
Rent Information Line,SCRIE - Status Lookup,,,,,,,,,
Illegal Conversion of Residential Space,,,,,,,,,,
Landlord Information - Removing HPD Violation - Queens,Public Utility Complaint,,,,,,,,,
Disabled Vehicle on Street,,,,,,,,,,
Missed Recycling Collection,,,,,,,,,,
Job Placement and Training for Seniors,,,,,,,,,,
New York State Business Permit or License,,,,,,,,,,
Non-Driver State ID Card,,,,,,,,,,
City Contract for Child Care Provider,,,,,,,,,,
Property Tax Account Assistance and Bill Information,,,,,,,,,,
Public Housing Inquiries - Manhattan,,,,,,,,,,
HEAP,,,,,,,,,,
IDNYC - Make an Appointment,IDNYC - Make an Appointment,,,,,,,,,
IDNYC - Make an Appointment,,,,,,,,,,
Schedule a Plan Examiner Appointment,,,,,,,,,,
Inmate Location and Information,,,,,,,,,,
Birth Certificate from 1910 to Present,,,,,,,,,,
Find a Community Board by me,Service Request Status - DOT Streetlight,,,,,,,,,
Contact Information - Directory Assistance,,,,,,,,,,
Property Record Information,,,,,,,,,,
Service Request Status - General,,,,,,,,,,
Federal Tax Assistance for Individuals - IRS,,,,,,,,,,
Public Advocate Information,,,,,,,,,,
Adult Protective Services,,,,,,,,,,
General Information - NYC Courts,,,,,,,,,,
Dirty Sidewalk,Illegal Dumping - Past,,,,,,,,,
Charity Fraud Complaint,,,,,,,,,,
Fight a Parking Ticket - Appeal Hearing Decision,Parking Ticket Lookup - Ticket or Plate Number Known,Pay a Parking Ticket - Online,,,,,,,,
Landlord Information - Removing HPD Violation - Queens,,,,,,,,,,
Apartment Maintence Complaint,,,,,,,,,,
Abandoned Vehicle Without Plates on Public Property,,,,,,,,,,
Schedule a Plan Examiner Appointment,,,,,,,,,,
Pay a Parking Ticket - Online,,,,,,,,,,
Food Stamp Assistance,,,,,,,,,,
Property Record Information,,,,,,,,,,
Public Housing Maintence,,,,,,,,,,
Telemarketing Fraud Complaint,,,,,,,,,,
Lawyer Referral,,,,,,,,,,
Child Support Information and Assistance,,,,,,,,,,
Illegal Parking Complaint,,,,,,,,,,
Property Tax Assistance - Senior Citizen Homeowner Exemption (SCHE),Property Tax Homeowner Tax Benefit Application - General,,,,,,,,,
LINC Program - Received Certification Letter,,,,,,,,,,
Co-Op or Condo Complaint,,,,,,,,,,
ABCs of Housing - Housing Rules and Regulations for NYC Owners and Tents,Housing Court Information for Tent and Landlord Disputes,Smoking Complaint - Residence,,,,,,,,
Adult Education Program - Bronx,Literacy and GED or TASC Instruction for Non-English Speakers,,,,,,,,,
Street Resurfacing Request,Street Resurfacing Request,,,,,,,,,
Immunization 4 to 18,,,,,,,,,,
County Clerk - Bronx,,,,,,,,,,
Caller Hung Up,,,,,,,,,,
Missed Recycling Collection,,,,,,,,,,
Documents Required to Apply for IDNYC,IDNYC - Make an Appointment,IDNYC Enrollment Centers,,,,,,,,
Streetlight Condition,,,,,,,,,,
Heat or Hot Water Complaint in Apartment,,,,,,,,,,
Heat or Hot Water Complaint in Entire Residential Building,,,,,,,,,,
IRS Impersotion Scam,,,,,,,,,,
Garbage Truck Spillage,Garbage Truck Spillage,,,,,,,,,
Fire Hydrant Leaning or Missing,,,,,,,,,,
Fight a Parking Ticket - Online,,,,,,,,,,
IDNYC - Make an Appointment,,,,,,,,,,
Service Request Status - General,,,,,,,,,,
Lien Sale Information,,,,,,,,,,
Division Information Provided,Food Stamp Center,,,,,,,,,
Abandoned Vehicle Without Plates on Public Property,,,,,,,,,,
Parking Ticket Lookup - Ticket or Plate Number Known,,,,,,,,,,
Schedule a Plan Examiner Appointment,,,,,,,,,,
Building Unstable - Priority,,,,,,,,,,
Dirty Sidewalk,,,,,,,,,,
Schedule a Plan Examiner Appointment,Schedule a Plan Examiner Appointment,,,,,,,,,
Child Care Fincial Assistance - Recertification,,,,,,,,,,
Taxi Driver License,Taxi Inquiry or Complaint from Taxi Driver or Taxi Licensee,,,,,,,,,
Apartment Maintence Complaint,Apartment Maintence Complaint,Division Transfer,,,,,,,,
Recycling Rules - Metal,Recycling and Trash Collection Schedules,Residential Garbage Rules,,,,,,,,
LifeNet,,,,,,,,,,
Homeless Shelter Complaint - Shelter Client,,,,,,,,,,
Birth Certificate from 1910 to Present,,,,,,,,,,
CFC and Freon Removal - Appointment,,,,,,,,,,
Schedule a Plan Examiner Appointment,,,,,,,,,,
Housing Court Information for Tent and Landlord Disputes,,,,,,,,,,
Traffic - Non-Emergency Condition,,,,,,,,,,
Job Center Complaint,,,,,,,,,,
Property Record Information,,,,,,,,,,
Property Record Information,,,,,,,,,,
Food Protection Course for Soup Kitchen and Summer Camp Workers,,,,,,,,,,
Food Safety Complaint - Other Location,,,,,,,,,,
MetroCard - Information and Complaint,,,,,,,,,,
Home Sharing for Seniors,Housing Options - Senior - Low-Income,,,,,,,,,
Birth Certificate from 1910 to Present,Case Magement for Seniors,Medicaid - Existing Applicant or Enrollee,Social Security - Card Application or Replacement,,,,,,,
Apartment Maintence Complaint,Maintence Complaint Against Landlord Copy - Brooklyn,Service Request Status - General,,,,,,,,
City Employment Verification,Division Transfer,,,,,,,,,
Passport Information,,,,,,,,,,
Homelessness Prevention through HomeBase,,,,,,,,,,
Service Request Status - General,,,,,,,,,,
Heat Complaint in NYCHA Building,,,,,,,,,,
Find a School District by Location,,,,,,,,,,
Parking Ticket Lookup - Ticket or Plate Number Known,,,,,,,,,,
Parking Ticket Payment Problem or Pelty Adjustment,,,,,,,,,,
Federal Tax Assistance for Businesses - IRS,Property Tax Account Assistance and Bill Information,Property Tax Account Assistance and Bill Information,Tax Reduction and Construction Exemption and Abatement Programs - Commercial and Office Properties,,,,,,,
Parking Ticket Payment Problem or Pelty Adjustment,,,,,,,,,,
Water Complaint - Low Water Pressure in a Private Home or Commercial Building,Water Complaint - Low Water Pressure in a Private Home or Commercial Building,,,,,,,,,
Parking Permit - Disability - General Information and Application Status,Parking Ticket Lookup - Ticket or Plate Number Known,Parking Ticket Lookup - Ticket or Plate Number Known,Pay a Parking Ticket - Online,,,,,,,
Water and Sewer Bill Information,,,,,,,,,,
Schedule a Plan Examiner Appointment,,,,,,,,,,
Schedule a Plan Examiner Appointment,,,,,,,,,,
Find a Police Precinct or PSA by Location,Find a Police Precinct or PSA by me,Homeless Person Outreach Assistance,Police Report Request,,,,,,,
LifeNet - Spanish,,,,,,,,,,
Find a Senior Center,,,,,,,,,,
Building Unstable - Priority,,,,,,,,,,
Contact Information - Directory Assistance,,,,,,,,,,
Affordable Housing Information - Spanish,,,,,,,,,,
Recycling and Trash Collection Schedules,,,,,,,,,,
Landlord Information - Removing HPD Violation - Bronx,Landlord Information - Removing HPD Violation - Manhattan,Residential Building Owner Online Violation Certification,,,,,,,,
Schedule a Plan Examiner Appointment,,,,,,,,,,
Building Violation Status and Information - Brooklyn,,,,,,,,,,
IDNYC - Change or Look Up Appointment,,,,,,,,,,
Heat or Hot Water Complaint in Entire Residential Building,,,,,,,,,,
Contact Information - Directory Assistance,,,,,,,,,,
General Information - NYC Courts,,,,,,,,,,
ECB Violation - Online Ticket Finder,,,,,,,,,,
Housing Options - Senior - Low-Income,,,,,,,,,,
Department of Motor Vehicles - Assistance and Office Locations,Driver License Information,,,,,,,,,
Caller Hung Up,,,,,,,,,,
Lost Property in a Taxi - Medallion Number Unknown,,,,,,,,,,
Birth Certificate Correction or Change,Status of a Birth Certificate Correction or Change,,,,,,,,,
Quit Smoking Assistance,,,,,,,,,,
New York City Rent Increase Information,Rent Information Line,,,,,,,,,
Noise from Construction After Hours,,,,,,,,,,
Find an Event - General,,,,,,,,,,
Lost Property in a Taxi - Medallion Number Unknown,,,,,,,,,,
Noise from Vehicle,,,,,,,,,,
Outside of 311 Jurisdiction,,,,,,,,,,
Taxi Complaint - Credit Card - Fare or Tip Complaint,,,,,,,,,,
Division Information Provided,Find a School District by Location,,,,,,,,,
Find a Towed Vehicle - Plate Number Known,Find a Towed Vehicle - Plate Number Unknown - NYPD,,,,,,,,,
Lost or Found Property,,,,,,,,,,
Heat Bulletin,Heat or Hot Water Complaint in Entire Residential Building,,,,,,,,,
Vehicle Blocking Driveway Complaint,,,,,,,,,,
Heat or Hot Water Complaint in Apartment,,,,,,,,,,
Noise from Neighbor,,,,,,,,,,
Noise from Neighbor,,,,,,,,,,
Heat or Hot Water Complaint in Apartment,,,,,,,,,,
Heat Bulletin,,,,,,,,,,
Vehicle Blocking Driveway Complaint,,,,,,,,,,
Heat or Hot Water Complaint in Apartment,,,,,,,,,,
Caller Hung Up,,,,,,,,,,
Child Abuse,,,,,,,,,,
Heat or Hot Water Complaint in Apartment,Heat or Hot Water Complaint in Entire Residential Building,,,,,,,,,
Hot Transfer 911,Hot Transfer 911,Stolen Property,U.S. Postal Service Consumer Hotline,,,,,,,
Caller Hung Up,,,,,,,,,,
Heat or Hot Water Complaint in Entire Residential Building,,,,,,,,,,
Caller Hung Up,,,,,,,,,,
Heat or Hot Water Complaint in Entire Residential Building,,,,,,,,,,
Toll Bridge or Tunnel - To New Jersey,,,,,,,,,,
Caller Hung Up,,,,,,,,,,
Missed Recycling Collection,,,,,,,,,,
Heat or Hot Water Complaint in Entire Residential Building,,,,,,,,,,
Noise from Construction After Hours,Noise from Construction After Hours,,,,,,,,,
Heat or Hot Water Complaint in Apartment,Service Request Status - General,,,,,,,,,
Outside of 311 Jurisdiction,,,,,,,,,,
Division Referral,,,,,,,,,,
Bus or Subway - Information and Complaint,,,,,,,,,,
Find Cross Streets,Smoke Alarm Giveaway,,,,,,,,,
Jail System Complaint,,,,,,,,,,
Water Leak in Apartment,,,,,,,,,,
Caller Hung Up,,,,,,,,,,
Time and Date Information,,,,,,,,,,
Noise from Store or Business,,,,,,,,,,
Heat or Hot Water Complaint in Entire Residential Building,,,,,,,,,,
Taxi Complaint - Unsafe Driving - Observed by Non-Passenger,,,,,,,,,,
Park Maintence Complaint,,,,,,,,,,
Homeless Person Outreach Assistance,,,,,,,,,,
Find a Towed Vehicle - Plate Number Known,,,,,,,,,,
Food Stamp Center,,,,,,,,,,
Heat Bulletin,Heat or Hot Water Complaint in Apartment,Heat or Hot Water Complaint in Entire Residential Building,,,,,,,,
Comment for the Mayor,,,,,,,,,,
Contact Information - Directory Assistance,Find a Public Hospital,,,,,,,,,
Property Tax Account Assistance and Bill Information,Property Tax Refund Request,,,,,,,,,
Bus or Subway - Information and Complaint,,,,,,,,,,
Status of Building Permit - Bronx,,,,,,,,,,
City Worker or Agency Complaint or Compliment,Division Transfer,Division Transfer,,,,,,,,
"Animal - Injured or Sick - Large Wildlife, Large or Unusual Bird, or Endangered Species",,,,,,,,,,
Missed Garbage Collection,,,,,,,,,,
Parking Ticket Payment Problem or Pelty Adjustment,Parking and Camera Violations Refund Form,,,,,,,,,
CFC and Freon Removal - Appointment,Electronic Recycling,,,,,,,,,
Illegal Conversion of Residential Space,,,,,,,,,,
Parking Ticket Payment Problem or Pelty Adjustment,Parking and Camera Violations Refund Form,,,,,,,,,
Division Information Provided,Find a Police Precinct or PSA by Location,,,,,,,,,
ABCs of Housing - Housing Rules and Regulations for NYC Owners and Tents,Drug Activity - Chronic,,,,,,,,,
Find a Towed Vehicle - Plate Number Known,Reclaim a Towed Vehicle - NYPD,,,,,,,,,
Division Transfer,Tree Work Permit,,,,,,,,,
DRIE - Assistance - Renewal Applicant,Rent Information Line,,,,,,,,,
Public Housing Maintence,,,,,,,,,,
"Animal - Injured or Sick - Large Wildlife, Large or Unusual Bird, or Endangered Species",Animal - Nuisance Wildlife,,,,,,,,,
New York State Business Permit or License,,,,,,,,,,
Property Tax Account Assistance and Bill Information,,,,,,,,,,
ReuseNYC Dotions Exchange,,,,,,,,,,
Outside of 311 Jurisdiction,,,,,,,,,,
"Food Safety Complaint - Food Market, Warehouse or Processor",,,,,,,,,,
Borough-Block-Lot (BBL) Lookup,Property Record Information,,,,,,,,,
Restaurant Permit - Renew or Status,,,,,,,,,,
IDNYC Benefits,,,,,,,,,,
Civil Service Exam Information,,,,,,,,,,
Recycling Rules - Metal,Special Waste Disposal Locations and Rules,,,,,,,,,
Missed Garbage Collection,,,,,,,,,,
Property Tax Assistance - School Tax Relief (STAR),,,,,,,,,,
Mortgage Satisfaction,Property Tax Account Assistance and Bill Information,,,,,,,,,
Medicare Assistance,,,,,,,,,,
Parking Ticket Lookup - Ticket or Plate Number Known,,,,,,,,,,
IDNYC - Make an Appointment,IDNYC - Make an Appointment,,,,,,,,,
Child Care Fincial Assistance - Recertification,,,,,,,,,,
Disposal of Leaves,,,,,,,,,,
Parking Ticket Lookup - Ticket or Plate Number Known,,,,,,,,,,
Fight a Parking Ticket - In Person,Fight a Parking Ticket - Older than 100 Days,Parking Ticket Lookup - Ticket or Plate Number Known,Parking Ticket Lookup - Ticket or Plate Number Known,Parking Ticket Payment Plan,Pay a Parking Ticket - By Mail,Pay a Parking Ticket - Online,,,,
Special Waste Disposal Locations and Rules,,,,,,,,,,
Pay Property Tax - In Person,,,,,,,,,,
Bus or Subway - Information and Complaint,,,,,,,,,,
Division Information Provided,Food Stamp Center,,,,,,,,,
Housing Court Information for Tent and Landlord Disputes,,,,,,,,,,
Caller Hung Up,,,,,,,,,,
Property Tax Account Assistance and Bill Information,,,,,,,,,,
Heat or Hot Water Complaint in Apartment,,,,,,,,,,
Find a Towed Vehicle - Plate Number Known,Reclaim a Towed Vehicle - NYPD,,,,,,,,,
Caller Hung Up,,,,,,,,,,
Property Record Information,,,,,,,,,,
311 Call Center,,,,,,,,,,
Property Record Information,,,,,,,,,,
Public Housing Inquiries - Brooklyn,,,,,,,,,,
Birth Certificate from 1910 to Present,,,,,,,,,,
Seized Vehicle,,,,,,,,,,
Property Tax Account Assistance and Bill Information,Property Tax Refund Request,,,,,,,,,
Service Request Status - General,Water Leak in Apartment,Water Leak in Apartment,,,,,,,,
Elementary and Middle School Enrollment for New Students,,,,,,,,,,
Property Tax Account Assistance and Bill Information,,,,,,,,,,
Documents Required to Apply for IDNYC,,,,,,,,,,
Property Tax Homeowner Tax Benefit Application - General,Property Tax Reduction - Co-op or Condo - General Information,Property Tax Reduction - Co-op or Condo - General Information,,,,,,,,
Schedule a Plan Examiner Appointment,,,,,,,,,,
Heat Bulletin,,,,,,,,,,
Service Request Follow-Up,Sidewalk Violation Dismissal - Property Owner Fixed,,,,,,,,,
IDNYC - Make an Appointment,IDNYC Enrollment Centers,Passport Information,,,,,,,,
Property Pickup for Former Rikers Island Inmates,,,,,,,,,,
Mosquito Information,,,,,,,,,,
City Worker or Agency Complaint or Compliment,,,,,,,,,,
Citywide Testing for Public Schools,,,,,,,,,,
Food Stamp Assistance,,,,,,,,,,
Bank Complaint,,,,,,,,,,
General Vendor License - Apply,,,,,,,,,,
Taxi Driver License,,,,,,,,,,
One Shot Deal - Short Term Emergency Assistance,,,,,,,,,,
Comment for the Mayor,,,,,,,,,,
"IDNYC Card - Corrections, Changes, and Lost Cards",,,,,,,,,,
Child Care Fincial Assistance - Public Assistance Families,,,,,,,,,,
Dispute Mediation Service,Housing Court Information for Tent and Landlord Disputes,,,,,,,,,
High School Enrollment for New Students,,,,,,,,,,
Restaurant Permit - Apply,,,,,,,,,,
Property Tax Account Assistance and Bill Information,Property Tax Mailing Address Update,Service Request Follow-Up,Service Request Status - General,,,,,,,
IDNYC - Make an Appointment,,,,,,,,,,
Parking Card Not Received - Mail,Parking Card Not Received - Mail,Parking Card Not Received - Vending Machine,,,,,,,,
Sales Tax Information,,,,,,,,,,
IDNYC - Change or Look Up Appointment,,,,,,,,,,
Property Tax Assistance - Veteran Exemption,Property Tax Homeowner Tax Benefit Application - General,,,,,,,,,
Property Tax Account Assistance and Bill Information,,,,,,,,,,
Find an Event - General,Help Starting a Small Business,,,,,,,,,
Charter School Information,Report Domestic Violence,,,,,,,,,
"Streetlight Installation, Removal or Relocation",,,,,,,,,,
City Retiree - Health Benefits,City Worker or Retiree - Health Benefits or Pension Fund Problem,,,,,,,,,
Bus or Subway - Information and Complaint,Documents Required to Apply for IDNYC,Find Cross Streets,IDNYC - Make an Appointment,,,,,,,
Documents Required to Apply for IDNYC,IDNYC - Make an Appointment,,,,,,,,,
Harassment,,,,,,,,,,
Child Care Fincial Assistance - Eligibility Information and Application By Mail,Service Request Status - General,,,,,,,,,
Caller Hung Up,,,,,,,,,,
Division Transfer,High School Enrollment for New Students,,,,,,,,,
